FID;OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;STRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;UIDENTSTLA;LICHT;OBJECTID_1
;158675.0;2;4;3;406;2019;3;18;5;3;1;5;1.0;0;1;1;0;0;0.0;0;565172.517688393590000;5940202.867908665900000;9.984998929000028;53.606588066000029;;;
;158679.0;2;2;3;210;2019;3;16;5;3;0;3;0.0;0;1;1;0;0;0.0;0;562769.756000000050000;5935085.718000004100000;9.947660516000042;53.560891989000027;;;
;158683.0;2;3;2;312;2019;3;10;3;3;3;2;0.0;1;1;0;0;0;0.0;0;566219.368088496850000;5936521.389653900600000;10.000036578000049;53.573370762000081;;;
;158684.0;2;1;3;108;2019;3;13;5;3;0;6;0.0;1;1;1;0;0;0.0;0;565079.776454828680000;5934625.782307932200000;9.982434524000041;53.556477073000053;;;
;158685.0;2;1;1;101;2019;3;12;3;3;6;4;0.0;0;1;0;1;0;0.0;0;566352.149449969640000;5934058.801460668400000;10.001518541000053;53.551222206000034;;;
;158696.0;2;4;7;416;2019;3;19;2;3;1;5;2.0;1;1;1;0;0;0.0;0;567840.834125427530000;5935620.619894448700000;10.024323848000051;53.565068250000081;;;
;158697.0;2;1;1;101;2019;3;9;2;3;4;2;0.0;1;1;1;0;0;0.0;0;566300.159567943770000;5934537.441433936400000;10.000835446000053;53.555530416000067;;;
;158699.0;2;1;5;113;2019;3;14;2;3;1;5;0.0;1;1;0;0;0;0.0;1;567097.635198106990000;5934899.704870924400000;10.012949471000070;53.558684816000039;;;
;158700.0;2;5;18;526;2019;3;13;4;3;3;2;0.0;0;1;1;0;0;0.0;0;575138.029095088130000;5938995.852835703600000;10.135293568000066;53.594406668000033;;;
;158701.0;2;1;5;113;2019;3;6;2;2;2;7;2.0;1;1;1;0;0;1.0;0;567728.279300073160000;5934848.762138385300000;10.022457387000031;53.558145991000060;;;
;158706.0;2;5;5;513;2019;3;11;4;3;5;3;0.0;1;1;0;0;0;0.0;1;572762.265482268300000;5938266.697354456400000;10.099234395000053;53.588188987000080;;;
;158709.0;2;6;2;603;2019;3;14;7;3;5;3;0.0;0;1;1;0;0;0.0;0;580122.840703110210000;5926350.669624706700000;10.207355779000068;53.480031107000059;;;
;158713.0;2;4;5;411;2019;3;6;4;3;6;4;0.0;0;1;0;1;0;0.0;0;567500.609139182600000;5938119.398506676800000;10.019727983000053;53.587568978000036;;;
;158715.0;2;4;2;403;2019;3;11;4;3;1;5;0.0;1;1;1;0;0;0.0;0;564893.926711534150000;5938450.792979946400000;9.980424377000077;53.590876387000037;;;
;158722.0;2;5;7;515;2019;3;19;6;3;6;4;2.0;0;1;0;1;0;0.0;0;571769.731049340220000;5940616.185230022300000;10.084783796000067;53.609440422000034;;;
;158723.0;2;2;2;207;2019;3;12;4;3;0;7;0.0;1;1;1;0;0;0.0;0;563884.862792217170000;5934967.820443199900000;9.964469036000025;53.559697860000028;;;
;158724.0;2;1;3;106;2019;3;16;4;3;3;6;0.0;0;1;0;0;0;0.0;0;564247.066855291840000;5933857.064981561200000;9.969708080000032;53.549670956000057;;;
;158727.0;2;1;3;107;2019;3;7;4;3;5;2;0.0;0;1;1;0;0;0.0;0;565229.285283626990000;5934197.165429491500000;9.984601683000051;53.552606425000079;;;
;158729.0;2;1;3;106;2019;3;13;4;3;1;5;0.0;0;1;0;0;0;1.0;0;564943.114942926910000;5934079.446503354200000;9.980258336000077;53.551583929000060;;;
;158732.0;2;4;8;421;2019;3;21;6;3;5;3;2.0;0;1;1;0;0;0.0;0;568711.568530741150000;5937499.463736843300000;10.037882098000068;53.581840291000049;;;
;158733.0;2;4;8;420;2019;3;14;6;3;5;3;0.0;0;1;1;0;0;0.0;0;568609.300644117410000;5936807.398235943200000;10.036185514000067;53.575634031000050;;;
;158734.0;2;5;6;514;2019;3;15;3;2;5;3;0.0;0;1;1;0;0;0.0;0;573260.621798052450000;5939092.641887225200000;10.106955626000058;53.595542235000039;;;
;158735.0;2;3;8;320;2019;3;20;6;3;5;3;2.0;0;1;1;0;0;0.0;0;559851.465661509890000;5940488.625565012900000;9.904644456000028;53.609791111000050;;;
;158736.0;2;1;3;108;2019;4;18;4;3;6;4;0.0;0;1;0;1;0;0.0;0;565571.813966920600000;5934255.215474110100000;9.989783303000024;53.553085465000038;;;
;158738.0;2;1;5;114;2019;4;20;4;3;3;6;2.0;0;1;1;0;0;0.0;1;566753.552366147750000;5934480.831391409000000;10.007666399000072;53.554964191000067;;;
;158740.0;2;6;2;602;2019;4;18;3;3;5;3;0.0;0;1;1;0;0;0.0;0;579109.673501069660000;5927365.833134388600000;10.192348035000066;53.489307365000059;;;
;158746.0;2;5;18;526;2019;4;18;3;3;5;3;0.0;0;1;1;0;0;0.0;0;575862.781676829790000;5937517.597143147100000;10.145882321000045;53.581017586000030;;;
;158747.0;2;5;7;515;2019;4;17;3;3;4;2;0.0;0;1;1;0;0;0.0;0;570913.376811674800000;5939266.530360328000000;10.071535626000070;53.597427760000073;;;
;158749.0;2;4;10;427;2019;4;16;3;3;4;2;0.0;0;1;1;0;0;0.0;0;569098.724457780830000;5938565.243006730500000;10.043965028000059;53.591367634000051;;;
;158750.0;2;4;8;422;2019;4;16;3;3;5;3;0.0;0;1;1;0;0;0.0;0;569149.450265919790000;5936501.081613915000000;10.044273909000026;53.572810218000029;;;
;158751.0;2;5;1;503;2019;4;9;3;3;4;2;0.0;0;1;1;0;0;0.0;0;569412.207390284170000;5935952.464425357100000;10.048119324000027;53.567845063000050;;;
;158752.0;2;2;9;221;2019;4;9;3;3;0;7;0.0;0;1;0;0;0;0.0;0;556870.723333320580000;5936701.356663044500000;9.858906163000029;53.576085001000081;;;
;158753.0;2;2;8;220;2019;4;7;3;2;4;2;0.0;0;1;1;0;0;0.0;0;557241.311168404300000;5939050.806210044800000;9.864933420000057;53.597160408000036;;;
;158754.0;2;4;4;407;2019;4;18;3;3;5;3;0.0;0;1;1;0;0;0.0;0;565635.669872211290000;5940288.923135716500000;9.992015856000023;53.607303646000048;;;
;158755.0;2;3;1;305;2019;4;18;3;3;3;6;0.0;0;1;1;0;0;0.0;0;563556.179927983320000;5936611.429899247400000;9.959842104000074;53.574509388000081;;;
;158756.0;2;4;2;404;2019;4;19;3;3;1;5;0.0;0;1;1;0;0;0.0;0;565671.383770030920000;5938456.115548873300000;9.992169477000061;53.590827413000056;;;
;158757.0;2;1;4;109;2019;4;18;3;3;4;1;0.0;0;1;0;0;0;0.0;0;564620.717045793310000;5935139.551768707100000;9.975611973000071;53.561151176000067;;;
;158758.0;2;1;1;101;2019;4;18;3;3;4;2;0.0;0;1;1;0;0;0.0;0;565891.780504420400000;5934148.031591197500000;9.994589697000038;53.552082117000054;;;
;158761.0;2;1;6;117;2019;4;18;2;3;0;7;0.0;0;1;1;0;0;0.0;0;567890.878392508250000;5933581.070437666000000;10.024636344000044;53.546732045000056;;;
;158762.0;2;5;3;510;2019;4;18;2;3;5;3;0.0;0;1;1;0;0;0.0;0;570254.224483892320000;5936250.284269524700000;10.060898332000022;53.570409515000051;;;
;158764.0;2;5;1;504;2019;4;7;2;3;5;2;0.0;0;1;0;0;0;0.0;0;569985.179459174160000;5936843.139158109200000;10.056969161000040;53.575773477000041;;;
;158765.0;2;4;6;414;2019;4;19;2;3;3;7;0.0;0;1;1;0;0;0.0;0;566720.736446406690000;5936712.573733821500000;10.007647752000025;53.575025440000047;;;
;158768.0;2;2;7;219;2019;4;7;2;3;5;3;0.0;0;1;1;0;0;0.0;0;558901.206483721730000;5934527.414603877800000;9.889158209000073;53.556322653000052;;;
;158770.0;2;3;2;311;2019;4;7;2;3;4;2;0.0;0;1;1;0;0;0.0;0;564777.213203156370000;5936250.688454618700000;9.978204708000021;53.571117959000048;;;
;158771.0;2;6;2;602;2019;4;13;1;2;4;2;0.0;1;1;1;0;0;0.0;0;578192.227939567530000;5927478.546950496700000;10.178551529000060;53.490457426000035;;;
;158773.0;2;5;10;518;2019;4;18;1;3;5;3;0.0;0;1;1;0;0;0.0;0;573090.248256566000000;5945360.506708556800000;10.105853440000033;53.651894137000056;;;
;158776.0;2;6;2;602;2019;4;17;7;3;2;6;0.0;0;1;0;0;0;0.0;0;580344.527501557950000;5927243.495441418100000;10.210924018000071;53.488020864000077;;;
;158777.0;2;5;5;513;2019;4;14;7;3;5;3;0.0;0;1;1;0;0;0.0;0;574923.614483929240000;5939294.846626251900000;10.132126419000031;53.597124346000044;;;
;158783.0;2;1;1;102;2019;4;14;7;3;0;2;0.0;0;1;0;0;0;0.0;1;565381.594299248420000;5933669.985332120200000;9.986790100000064;53.547849573000065;;;
;158790.0;2;5;10;518;2019;4;9;6;3;5;3;0.0;0;1;0;0;0;0.0;0;573928.822554641400000;5944900.420320162500000;10.118428971000071;53.647641627000041;;;
;158793.0;2;1;4;110;2019;4;0;6;3;1;5;2.0;0;1;1;0;0;0.0;0;563611.738457974050000;5933880.728813998400000;9.960125101000074;53.549960986000031;;;
;158794.0;2;1;4;112;2019;4;14;6;2;6;6;0.0;0;1;0;1;0;0.0;0;564045.087826994250000;5933414.120989339400000;9.966569290000052;53.545714752000038;;;
;158795.0;2;1;2;104;2019;4;13;6;3;6;4;0.0;0;1;0;1;0;0.0;0;564888.663392385470000;5933271.610349271400000;9.979268949000073;53.544330408000064;;;
;158796.0;2;1;12;130;2019;4;15;5;2;5;3;0.0;0;1;1;0;0;0.0;0;574414.976999999960000;5931959.840000001700000;10.122695225000029;53.531278237000038;;;
;158797.0;2;5;6;514;2019;4;15;5;3;5;3;0.0;0;1;1;0;0;0.0;0;573715.021680867300000;5939711.420636927700000;10.113966408000067;53.601039386000082;;;
;158800.0;2;5;8;516;2019;4;8;5;2;5;3;0.0;0;1;1;0;0;0.0;0;570219.254799422810000;5940738.289173245400000;10.061380675000066;53.610747864000075;;;
;158806.0;2;3;5;317;2019;4;13;5;3;2;2;0.0;0;1;1;0;0;0.0;0;563036.608872155660000;5939303.965651497200000;9.952540606000071;53.598770702000081;;;
;158808.0;2;1;20;141;2019;4;7;4;3;0;3;0.0;0;1;1;0;0;0.0;0;557262.908220528620000;5931513.827437855300000;9.863878340000042;53.529419061000056;;;
;158812.0;2;1;6;117;2019;4;17;4;3;4;2;0.0;0;1;1;0;0;0.0;0;568109.260086745020000;5934160.560463361400000;10.028057885000067;53.551911729000039;;;
;158813.0;2;5;4;512;2019;4;10;4;3;5;3;0.0;0;1;1;0;0;0.0;0;575443.951503217220000;5937846.808947479400000;10.139636993000067;53.584036551000054;;;
;158817.0;2;5;11;519;2019;4;8;4;3;0;7;0.0;0;1;0;0;0;0.0;1;571419.716047424820000;5946176.700412850800000;10.080770947000076;53.659459878000064;;;
;158818.0;2;2;12;225;2019;4;9;4;3;2;3;0.0;0;1;1;0;0;0.0;0;554516.134602349250000;5936629.999143464500000;9.823336983000047;53.575693663000038;;;
;158819.0;2;3;1;308;2019;4;14;4;3;5;3;0.0;0;1;1;0;0;0.0;0;564169.325491338970000;5936514.092657407700000;9.969080536000035;53.573559948000081;;;
;158820.0;2;3;1;309;2019;4;18;4;3;3;6;0.0;0;1;0;0;0;0.0;0;564053.842836333440000;5935989.029525790400000;9.967229102000033;53.568855170000063;;;
;158822.0;2;7;10;711;2019;4;7;4;3;4;2;0.0;0;1;1;0;0;0.0;0;563998.331954033110000;5925201.582699406900000;9.964187023000022;53.471911231000036;;;
;158823.0;2;7;15;716;2019;4;17;3;3;5;2;0.0;0;1;1;0;0;0.0;0;556205.028988171370000;5929110.822147801500000;9.847489793000023;53.507935894000070;;;
;158829.0;2;4;12;431;2019;4;9;3;3;5;3;0.0;0;1;0;0;0;1.0;0;567089.445365310650000;5943678.817067934200000;10.014714938000054;53.637584756000081;;;
;158830.0;2;4;13;432;2019;4;7;3;3;0;4;0.0;0;1;0;1;0;0.0;0;567988.912438109520000;5948065.248567285000000;10.029276736000043;53.676889476000042;;;
;158831.0;2;4;2;405;2019;4;7;3;3;2;6;0.0;0;1;1;0;0;0.0;0;564728.580715470020000;5938967.277071107200000;9.978033906000064;53.595538584000053;;;
;158832.0;2;3;2;312;2019;4;15;3;3;0;3;0.0;0;1;0;0;0;0.0;1;565637.914373682810000;5935099.970193062000000;9.990958302000024;53.560669219000033;;;
;158833.0;2;3;3;313;2019;4;14;3;3;1;6;0.0;0;1;0;0;0;0.0;1;565298.698865251620000;5936439.768360063400000;9.986117957000033;53.572752618000038;;;
;158834.0;2;1;5;114;2019;4;7;3;3;4;6;0.0;0;1;0;0;0;0.0;0;566593.032500142230000;5934271.067575819800000;10.005199026000071;53.553099388000078;;;
;158836.0;2;1;5;114;2019;4;18;3;3;3;6;0.0;0;1;0;0;0;0.0;0;566550.982795402410000;5934781.183335574300000;10.004673013000058;53.557689235000055;;;
;158841.0;2;5;2;507;2019;4;15;2;2;5;3;0.0;0;1;0;0;0;0.0;1;571293.896627083420000;5936479.836999209600000;10.076647645000037;53.572332255000049;;;
;158848.0;2;2;4;212;2019;4;9;2;3;5;3;0.0;0;1;0;0;0;0.0;1;560443.826190234160000;5934295.393341310300000;9.912397152000040;53.554062014000067;;;
;158849.0;2;2;7;219;2019;4;7;2;3;3;6;0.0;0;1;0;0;0;0.0;0;558566.824439471590000;5934344.267941184300000;9.884076807000042;53.554714033000039;;;
;158850.0;2;3;6;318;2019;4;8;2;3;1;7;0.0;0;1;1;0;0;0.0;0;563622.052570530210000;5943150.244696497900000;9.962171541000032;53.633267353000065;;;
;158853.0;2;2;1;204;2019;4;9;2;3;0;7;0.0;0;1;0;1;0;0.0;0;562830.646082953550000;5934798.781018681800000;9.948521970000058;53.558305901000040;;;
;158860.0;2;1;14;132;2019;4;15;1;3;4;2;0.0;0;1;1;0;0;0.0;0;569976.167921501210000;5932481.298214281000000;10.055856592000055;53.536574562000055;;;
;158873.0;2;2;13;226;2019;4;12;4;3;0;7;0.0;0;1;0;0;0;0.0;0;554068.586076340640000;5936486.310758696900000;9.816553697000074;53.574448565000068;;;
;158874.0;2;5;10;518;2019;4;10;7;3;3;6;0.0;0;1;1;0;0;0.0;0;573179.305721736510000;5945676.812380360400000;10.107275087000062;53.654724250000072;;;
;158876.0;2;4;7;417;2019;4;19;7;2;4;6;0.0;0;1;1;0;0;0.0;0;568188.645675667560000;5935708.098099239200000;10.029593594000062;53.565809348000073;;;
;158877.0;2;2;4;213;2019;4;14;7;3;6;6;0.0;0;1;0;1;0;0.0;0;561234.156833897340000;5934332.496226714900000;9.924332735000064;53.554303881000067;;;
;158882.0;2;3;1;304;2019;4;15;4;3;3;2;0.0;0;1;1;0;0;0.0;0;562530.325804890130000;5936424.052700122800000;9.944314192000036;53.572948651000047;;;
;158885.0;2;4;9;425;2019;4;10;6;3;1;5;0.0;0;1;1;0;0;0.0;0;570633.174373892140000;5937649.155178045900000;10.066936207000026;53.582930284000042;;;
;158886.0;2;5;3;510;2019;4;13;6;3;6;6;0.0;0;1;0;1;0;0.0;0;570367.787384993400000;5936310.135966949200000;10.062626390000048;53.570932185000061;;;
;158887.0;2;5;7;515;2019;4;15;6;3;4;6;0.0;0;1;0;1;0;0.0;0;571877.873282458630000;5941012.071732031200000;10.086509358000058;53.612983383000028;;;
;158889.0;2;5;7;515;2019;4;14;6;2;5;3;0.0;0;1;1;0;0;0.0;0;571301.812256241220000;5941718.935832098100000;10.077965120000044;53.619414628000072;;;
;158892.0;2;1;5;114;2019;4;16;4;3;5;3;0.0;0;1;1;0;0;0.0;0;566987.390304879290000;5934038.083767134700000;10.011100788000022;53.550955347000070;;;
;158896.0;2;4;5;409;2019;4;7;6;3;3;6;0.0;0;1;1;0;0;0.0;0;565817.651122261770000;5938710.518838584400000;9.994432618000076;53.593095439000081;;;
;158899.0;2;2;8;220;2019;4;7;6;3;5;3;0.0;0;1;1;0;0;0.0;0;558137.373051570730000;5939464.274486254900000;9.878548551000051;53.600777817000051;;;
;158903.0;2;3;2;312;2019;4;17;6;2;1;7;0.0;0;1;1;0;0;0.0;0;565776.340000001710000;5935765.699999999300000;9.993187974000023;53.566634952000072;;;
;158904.0;2;1;12;130;2019;4;10;3;3;0;2;0.0;0;1;0;0;0;0.0;1;573191.291323718610000;5932799.281645843800000;10.104433649000043;53.538994143000082;;;
;158906.0;2;1;6;118;2019;4;8;3;3;5;3;0.0;0;1;1;0;0;0.0;0;569064.045918405060000;5933939.898010153300000;10.042418314000031;53.549803882000049;;;
;158913.0;2;1;11;129;2019;4;14;5;3;5;3;0.0;0;1;1;0;0;0.0;0;570794.011321713220000;5935049.535705599900000;10.068775919000075;53.559545822000075;;;
;158914.0;2;1;8;124;2019;4;13;3;3;5;3;0.0;0;1;1;0;0;0.0;0;569572.269728689450000;5934476.643227847300000;10.050207221000051;53.554560560000027;;;
;158934.0;2;3;9;321;2019;4;9;3;2;5;3;0.0;0;1;1;0;0;0.0;0;561977.558694288130000;5936423.992514863600000;9.935967686000026;53.573013705000051;;;
;158936.0;2;2;13;226;2019;4;18;3;3;2;6;0.0;0;1;1;0;0;0.0;0;553051.329250653270000;5937333.603240883000000;9.801336565000042;53.582167616000049;;;
;158937.0;2;2;8;220;2019;4;8;3;3;5;3;0.0;0;1;1;0;0;0.0;0;558231.591942195780000;5937571.083327679000000;9.879618697000069;53.583752354000069;;;
;158940.0;2;2;5;216;2019;4;14;5;3;4;2;0.0;0;1;1;0;0;0.0;0;560914.433432181370000;5935326.292578408500000;9.919700883000076;53.563272747000042;;;
;158941.0;2;3;1;306;2019;4;14;3;3;3;6;0.0;0;1;1;0;0;0.0;0;563592.938125696030000;5936586.975968055400000;9.960392169000045;53.574285159000056;;;
;158942.0;2;2;4;211;2019;4;19;3;3;6;7;0.0;0;1;0;1;0;0.0;0;561019.311630573120000;5934660.770676778600000;9.921154180000031;53.557279240000071;;;
;158944.0;2;1;4;111;2019;4;7;5;3;6;4;0.0;1;1;0;1;0;0.0;0;564096.976541303100000;5933896.689675198900000;9.967451181000058;53.550045419000071;;;
;158945.0;2;1;5;114;2019;4;10;3;3;0;7;0.0;0;1;1;0;0;0.0;0;566956.663477805440000;5934718.336582630900000;10.010782779000067;53.557072828000059;;;
;158946.0;2;7;1;702;2019;4;9;5;3;5;3;0.0;0;1;1;0;0;0.0;0;565371.394000001250000;5924610.705000001900000;9.984747069000036;53.466432104000035;;;
;158947.0;2;1;5;114;2019;4;12;3;3;3;2;0.0;0;1;0;0;0;0.0;1;567145.257343963720000;5934393.858038263400000;10.013559617000055;53.554132591000041;;;
;158955.0;2;5;11;519;2019;4;21;4;3;5;3;2.0;0;1;1;0;0;0.0;0;572791.142222828230000;5945645.560001093900000;10.101395666000030;53.654497554000045;;;
;158960.0;2;4;12;431;2019;4;7;4;3;3;2;0.0;0;1;1;0;0;0.0;0;567209.336960523390000;5943339.433013588200000;10.016454636000049;53.634519313000055;;;
;158961.0;2;4;12;431;2019;4;15;2;3;4;2;0.0;0;1;1;0;0;0.0;0;567321.367687072600000;5942496.786749593900000;10.017966359000070;53.626932009000029;;;
;158962.0;2;2;6;218;2019;4;16;2;2;5;3;0.0;0;1;1;0;0;0.0;0;558478.185186143030000;5935653.696598108900000;9.882984001000068;53.566492421000078;;;
;158964.0;2;4;1;401;2019;4;22;2;3;0;7;2.0;0;1;0;0;0;0.0;0;565045.627763604750000;5937724.114754242800000;9.982564415000070;53.584326774000033;;;
;158965.0;2;2;12;225;2019;4;13;4;3;5;2;0.0;0;1;0;0;0;0.0;0;554069.325146879070000;5936639.555867465200000;9.816591396000035;53.575825801000065;;;
;158966.0;2;3;2;311;2019;4;15;2;3;3;6;0.0;0;1;1;0;0;0.0;0;564282.657712581570000;5935822.312261847800000;9.970649409000032;53.567328853000049;;;
;158969.0;2;2;8;220;2019;4;17;4;3;4;6;0.0;0;1;0;0;0;0.0;0;558234.551371533420000;5937561.876660654300000;9.879661677000058;53.583669281000027;;;
;158971.0;2;2;6;218;2019;4;8;4;3;2;6;0.0;0;1;1;0;0;0.0;0;558686.823604168370000;5935507.700413977700000;9.886106470000073;53.565156988000069;;;
;158973.0;2;3;6;318;2019;4;9;4;2;5;3;0.0;1;1;0;0;0;0.0;0;563434.491879597310000;5943915.012483052900000;9.959491412000034;53.640163240000049;;;
;158974.0;2;5;3;510;2019;4;1;1;3;5;2;2.0;0;1;1;0;0;0.0;0;571308.630320612340000;5935872.401508078000000;10.076731414000051;53.566871244000026;;;
;158976.0;2;3;3;313;2019;4;14;4;3;5;3;0.0;1;1;1;0;0;0.0;0;565005.635051372460000;5936406.572741452600000;9.981686015000037;53.572490676000029;;;
;158984.0;2;1;4;112;2019;4;7;1;3;5;2;0.0;0;1;1;0;0;0.0;0;564236.323704460640000;5933460.510348819200000;9.969464499000026;53.546108310000079;;;
;158985.0;2;1;5;113;2019;4;18;1;3;4;6;0.0;0;1;0;0;0;0.0;0;567060.715897089800000;5935103.835347108500000;10.012436013000070;53.560524091000048;;;
;158986.0;2;1;12;130;2019;4;15;3;3;5;3;0.0;0;1;1;0;0;0.0;0;573249.088999999690000;5933194.608000000900000;10.105398176000051;53.542538859000047;;;
;158998.0;2;5;7;515;2019;4;14;7;2;6;7;0.0;0;1;0;1;0;0.0;0;571082.299532368780000;5940878.530171701700000;10.074455293000028;53.611891812000067;;;
;159002.0;2;4;6;415;2019;4;18;3;2;1;5;0.0;0;1;1;0;0;0.0;0;568361.217771329920000;5936083.066364798700000;10.032280893000063;53.569156776000057;;;
;159004.0;2;2;3;209;2019;4;9;7;3;5;3;0.0;0;1;1;0;0;0.0;0;563043.601257552390000;5935741.740396831200000;9.951926621000041;53.566755059000059;;;
;159011.0;2;6;14;615;2019;4;19;6;3;4;2;0.0;0;1;1;0;0;0.0;0;577061.655609002340000;5927361.594436839200000;10.161486142000058;53.489573181000026;;;
;159012.0;2;3;5;317;2019;4;18;3;3;0;7;2.0;0;1;1;0;0;0.0;0;563550.078145763840000;5938523.097532970800000;9.960139267000045;53.591690826000047;;;
;159013.0;2;4;1;402;2019;4;20;3;3;1;7;0.0;0;1;1;0;0;0.0;0;564655.100743616000000;5938101.990470172800000;9.976744452000048;53.587771126000064;;;
;159015.0;2;2;1;205;2019;4;8;3;3;4;2;0.0;0;1;1;0;0;0.0;0;563290.801625926050000;5934068.604731978800000;9.955319805000045;53.551688277000039;;;
;159016.0;2;1;6;117;2019;4;20;6;3;5;3;2.0;0;1;1;0;0;0.0;0;567926.237000000660000;5934156.239000001900000;10.025294838000036;53.551896603000046;;;
;159017.0;2;2;3;210;2019;4;14;3;3;2;6;0.0;0;1;1;0;0;0.0;0;561927.962431078780000;5934498.620639171500000;9.934837154000036;53.555715520000035;;;
;159018.0;2;5;5;513;2019;4;11;6;3;3;6;0.0;0;1;0;0;0;0.0;0;574705.823703710920000;5938559.684806054500000;10.128660111000045;53.590548691000038;;;
;159021.0;2;1;16;137;2019;4;5;2;3;5;3;2.0;0;1;1;0;0;0.0;0;566114.633502835410000;5925870.530888367400000;9.996206431000076;53.477661825000041;;;
;159024.0;2;1;16;137;2019;4;15;2;3;5;3;0.0;0;1;1;0;0;0.0;0;565753.997800827030000;5928156.894139248900000;9.991252323000026;53.498255328000027;;;
;159025.0;2;1;3;108;2019;4;11;6;3;1;5;0.0;0;1;1;0;0;0.0;0;565698.367229728960000;5934526.087563743800000;9.991750193000030;53.555504037000048;;;
;159030.0;2;5;18;526;2019;4;15;2;3;5;3;0.0;0;1;1;0;0;0.0;0;577788.602944971060000;5940438.352873386800000;10.175693096000032;53.606983258000071;;;
;159032.0;2;5;6;514;2019;4;16;2;2;1;5;0.0;0;1;1;0;0;0.0;0;574190.374931810420000;5941356.991850290400000;10.121540151000033;53.615760705000071;;;
;159034.0;2;5;2;508;2019;4;7;2;3;3;2;0.0;0;1;0;0;0;0.0;1;572571.269772011790000;5937244.841428197900000;10.096111925000059;53.579032141000027;;;
;159035.0;2;1;11;128;2019;4;7;5;3;2;5;0.0;0;1;1;0;0;0.0;0;570860.986489814710000;5934577.590599829300000;10.069679849000067;53.555295405000038;;;
;159037.0;2;5;2;508;2019;4;7;2;3;5;2;0.0;0;1;1;0;0;0.0;0;572952.230384922590000;5937412.472038853900000;10.101903943000025;53.580485770000053;;;
;159039.0;2;5;17;525;2019;4;13;2;3;5;3;0.0;0;1;1;0;0;0.0;0;578139.332428150810000;5944756.725214080900000;10.182076862000031;53.645738419000054;;;
;159046.0;2;5;7;515;2019;4;17;5;2;1;5;0.0;0;1;1;0;0;0.0;0;571926.482540695930000;5940282.282388422600000;10.087075519000052;53.606418178000069;;;
;159047.0;2;4;5;409;2019;4;15;2;3;0;4;0.0;0;1;0;1;0;0.0;0;566103.043763133700000;5938885.754491828400000;9.998781013000041;53.594634401000064;;;
;159048.0;2;4;5;413;2019;4;15;2;3;5;3;0.0;0;1;1;0;0;0.0;0;566037.592581488190000;5938169.793722722700000;9.997640662000038;53.588208190000046;;;
;159050.0;2;5;11;519;2019;4;17;5;3;5;3;0.0;0;1;1;0;0;0.0;0;571977.391923735850000;5944776.691887136500000;10.088884131000043;53.646801804000063;;;
;159051.0;2;5;1;503;2019;4;7;2;2;0;7;0.0;0;1;1;0;0;0.0;0;569236.961198848670000;5935671.654143251500000;10.045411364000074;53.565344554000035;;;
;159052.0;2;5;11;519;2019;4;15;5;3;5;3;0.0;0;1;0;0;0;0.0;0;570879.169999999930000;5946793.990000000200000;10.072733497000058;53.665080908000050;;;
;159053.0;2;3;8;320;2019;4;18;2;3;4;2;0.0;0;1;0;0;0;0.0;1;559951.087321519850000;5940178.226176532000000;9.906090291000055;53.606990042000064;;;
;159055.0;2;4;8;423;2019;4;9;5;2;4;2;0.0;0;1;1;0;0;0.0;0;569300.163000000640000;5937181.608000000900000;10.046700567000073;53.578906260000053;;;
;159058.0;2;2;5;216;2019;4;8;5;3;1;5;0.0;0;1;1;0;0;1.0;0;560715.679207368750000;5935420.675690472100000;9.916718808000042;53.564144040000031;;;
;159059.0;2;3;9;321;2019;4;9;2;3;5;3;0.0;0;1;1;0;0;0.0;0;561638.511647850280000;5938149.767600955400000;9.931189064000023;53.588563816000033;;;
;159060.0;2;3;6;318;2019;4;14;5;3;3;6;0.0;0;1;1;0;0;0.0;0;563270.283418130130000;5943386.417269809200000;9.956900501000064;53.635432523000077;;;
;159062.0;2;3;9;321;2019;4;6;2;3;5;2;0.0;0;1;1;0;0;0.0;0;561448.710694083010000;5939223.244299873700000;9.928533615000049;53.598233805000064;;;
