,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,UIDENTSTLA,lat_short,long_short
126174,126175,2,5,18,526,2018,6,9,4,3,4,2,0,0,1,0,0,0,0.0,1,577112.342100000010000,5942884.628600000400000,10.166080204000025,53.629066997000052,,10.166,53.629
126178,126179,2,5,18,526,2018,6,9,4,3,4,2,0,0,1,1,0,0,0.0,0,576511.512400000010000,5939969.006299999500000,10.156280346000074,53.602953430000071,,10.156,53.603
126179,126180,2,1,1,102,2018,7,19,4,3,4,2,0,0,1,1,0,0,0.0,0,565965.476999999960000,5933986.360999999600000,9.995667800000035,53.550619891000053,,9.996,53.551
126181,126182,2,3,2,311,2018,7,10,7,3,4,2,0,0,1,1,0,0,0.0,0,564805.599999999980000,5936388.089999999900000,9.978661824000028,53.572349316000043,,9.979,53.572
126183,126184,2,5,6,514,2018,6,18,4,2,5,3,0,0,1,1,0,0,0.0,0,574338.198600000000000,5939297.390499999700000,10.123283028000060,53.597230560000071,,10.123,53.597
126184,126185,2,5,5,513,2018,7,7,4,3,5,3,0,0,1,0,0,0,0.0,1,574910.213899999970000,5939294.928999999500000,10.131923994000033,53.597127001000047,,10.132,53.597
126185,126186,2,5,4,512,2018,6,12,4,3,0,7,0,0,1,0,0,0,0.0,0,573473.887200000000000,5937110.669300000200000,10.109710629000062,53.577700690000029,,10.11,53.578
126186,126187,2,2,11,223,2018,7,16,7,2,3,6,0,0,1,0,0,0,0.0,0,552007.949400000040000,5935482.522599999800000,9.785269700000072,53.565635142000076,,9.785,53.566
126187,126188,2,3,1,308,2018,7,7,3,3,5,7,0,0,1,1,0,0,0.0,0,564122.774600000000000,5936437.434700000100000,9.968361896000033,53.572876693000069,,9.968,53.573
126188,126189,2,5,2,507,2018,6,7,4,3,5,2,0,0,1,0,0,0,1.0,0,571494.062500000000000,5936900.269899999700000,10.079766138000025,53.576083430000040,,10.08,53.576
126190,126191,2,1,7,120,2018,7,10,2,3,5,3,0,0,1,1,0,0,0.0,0,568009.344799999960000,5934382.187099999700000,10.026598218000061,53.553916473000072,,10.027,53.554
126196,126197,2,5,1,504,2018,7,11,6,2,0,6,0,0,1,0,0,0,0.0,0,569940.860499999950000,5936134.608199999700000,10.056141251000042,53.569411797000043,,10.056,53.569
126197,126198,2,2,7,219,2018,7,11,4,2,5,3,0,0,1,1,0,0,0.0,0,559014.613000000010000,5934401.658800000300000,9.890846197000030,53.555179685000041,,9.891,53.555
126200,126201,2,5,7,515,2018,6,15,4,3,3,6,0,0,1,1,0,0,0.0,0,571499.011199999950000,5940847.920500000000000,10.080745908000040,53.611560019000081,,10.081,53.612
126201,126202,2,7,8,709,2018,7,13,3,3,5,3,0,0,1,1,0,0,0.0,0,564327.871399999950000,5921824.656600000300000,9.968460178000044,53.441521115000057,,9.968,53.442
126203,126204,2,5,4,512,2018,7,22,2,2,4,6,1,0,1,0,0,0,0.0,0,574388.012899999970000,5936115.255099999700000,10.123277065000025,53.568626226000049,,10.123,53.569
126204,126205,2,1,11,129,2018,7,15,6,3,5,3,0,0,1,1,0,0,0.0,0,571575.752300000050000,5935153.302400000400000,10.080599322000069,53.560372349000033,,10.081,53.56
126208,126209,2,5,18,526,2018,7,15,2,3,5,2,0,0,1,1,0,0,0.0,0,576185.068500000050000,5940674.302699999900000,10.151520482000024,53.609339273000046,,10.152,53.609
126209,126210,2,2,3,208,2018,7,8,5,3,6,3,0,0,1,0,1,0,0.0,0,563255.984599999970000,5935278.095900000100000,9.955039136000039,53.562562576000062,,9.955,53.563
126210,126211,2,5,2,505,2018,7,10,6,3,6,4,0,0,1,0,1,0,0.0,0,570655.565100000010000,5936442.337600000200000,10.067001216000051,53.572081605000051,,10.067,53.572
126213,126214,2,4,7,416,2018,6,18,4,3,4,2,0,0,1,0,0,0,0.0,0,567209.200399999970000,5935313.662700000200000,10.014722475000042,53.562390852000078,,10.015,53.562
126214,126215,2,2,9,221,2018,7,8,5,3,5,3,0,0,1,0,0,0,0.0,0,557178.960700000050000,5937640.578800000300000,9.863732889000062,53.584492778000026,,9.864,53.584
126218,126219,2,4,7,416,2018,6,18,4,3,4,6,0,0,1,0,0,0,0.0,0,567479.445799999990000,5935612.719399999800000,10.018866515000070,53.565043843000069,,10.019,53.565
126220,126221,2,3,2,311,2018,7,20,4,3,5,3,0,0,1,1,0,0,0.0,0,564796.572200000050000,5936265.283099999700000,9.978500031000067,53.571246734000056,,9.979,53.571
126222,126223,2,5,6,514,2018,7,12,3,3,5,3,0,0,1,1,0,0,0.0,0,573523.792699999990000,5942256.986300000000000,10.111677993000058,53.623942762000070,,10.112,53.624
126223,126224,2,4,8,422,2018,6,11,4,3,5,2,0,0,1,1,0,0,0.0,0,568576.103099999950000,5936744.545099999800000,10.035670427000071,53.575073505000034,,10.036,53.575
126225,126226,2,5,2,509,2018,7,18,2,3,5,3,0,0,1,1,0,0,0.0,0,571580.647499999960000,5938798.517799999600000,10.081509016000041,53.593131066000069,,10.082,53.593
126227,126228,2,5,1,504,2018,7,15,5,3,0,2,0,0,1,1,0,0,0.0,0,570112.637800000030000,5936224.756900000400000,10.058754924000027,53.570199040000034,,10.059,53.57
126228,126229,2,3,8,320,2018,6,22,4,3,3,2,2,0,1,1,0,0,0.0,0,559469.859999999990000,5940040.990000000200000,9.898791903000074,53.605811486000050,,9.899,53.606
126230,126231,2,3,8,320,2018,7,8,6,3,0,6,0,0,1,0,0,0,0.0,0,559123.867199999980000,5939787.004499999800000,9.893515293000064,53.603567966000071,,9.894,53.604
126231,126232,2,2,3,210,2018,7,10,3,3,4,2,0,1,1,1,0,0,0.0,0,562073.750099999950000,5934135.407800000200000,9.936965455000063,53.552433967000070,,9.937,53.552
126232,126233,2,3,9,321,2018,6,12,4,3,2,7,0,0,1,1,0,0,0.0,0,561271.253600000050000,5939425.320200000000000,9.925892212000065,53.600070706000054,,9.926,53.6
126234,126235,2,3,2,312,2018,7,8,1,3,0,7,0,0,1,0,0,0,0.0,0,566118.182500000000000,5935473.174300000100000,9.998286845000052,53.563963001000047,,9.998,53.564
126235,126236,2,2,7,219,2018,7,5,3,3,5,3,0,0,1,1,0,0,0.0,0,560250.212399999960000,5933767.723799999800000,9.909373279000022,53.549341861000073,,9.909,53.549
126237,126238,2,2,8,220,2018,6,7,4,3,4,2,0,0,1,1,0,0,0.0,0,557839.858800000050000,5937921.845499999800000,9.873767143000066,53.586948181000082,,9.874,53.587
126238,126239,2,1,7,120,2018,7,16,5,3,5,3,0,0,1,1,0,0,0.0,0,568916.665799999960000,5934569.277700000400000,10.040332973000034,53.555479552000065,,10.04,53.555
126239,126240,2,5,11,519,2018,7,18,1,3,1,5,0,0,1,0,0,0,0.0,1,571020.936200000000000,5944682.603199999800000,10.074396056000069,53.646086945000036,,10.074,53.646
126242,126243,2,2,8,220,2018,7,14,6,3,0,3,0,0,1,1,0,0,0.0,0,558232.332500000020000,5937566.406999999700000,9.879629010000031,53.583710244000031,,9.88,53.584
126243,126244,2,4,8,421,2018,7,17,2,3,0,7,0,0,1,1,0,0,0.0,0,568616.962999999990000,5937533.823200000500000,10.036460901000055,53.582161469000027,,10.036,53.582
126250,126251,2,6,14,615,2018,6,6,3,3,5,3,0,0,1,1,0,0,0.0,0,578277.736000000030000,5927039.502000000300000,10.179730545000041,53.486499111000057,,10.18,53.486
126253,126254,2,4,2,404,2018,7,9,3,3,5,2,0,0,1,1,0,0,0.0,0,565914.812999999970000,5938195.414300000300000,9.995791533000045,53.588453896000033,,9.996,53.588
126256,126257,2,1,15,134,2018,7,19,5,3,5,3,0,0,1,0,0,1,0.0,0,567287.025299999980000,5930735.573900000200000,10.014912596000045,53.521236699000042,,10.015,53.521
126259,126260,2,5,2,506,2018,6,8,3,3,0,7,0,0,1,0,0,0,0.0,0,570853.549499999960000,5937272.496399999600000,10.070178896000073,53.579515531000027,,10.07,53.58
126262,126263,2,3,1,309,2018,7,17,6,3,0,7,0,0,1,0,0,0,0.0,0,564430.465600000000000,5936609.716599999900000,9.973043364000034,53.574387337000076,,9.973,53.574
126264,126265,2,5,7,515,2018,6,6,3,3,5,3,0,0,1,1,0,0,0.0,0,570081.284800000020000,5938962.981700000400000,10.058896463000053,53.594811687000060,,10.059,53.595
126267,126268,2,4,10,428,2018,7,7,4,3,5,3,0,0,1,1,0,0,0.0,0,569786.628999999960000,5939529.789200000500000,10.054572040000039,53.599944896000068,,10.055,53.6
126270,126271,2,5,11,519,2018,6,11,3,3,5,3,0,0,1,1,0,0,0.0,0,571627.869900000050000,5946256.819000000100000,10.083938725000053,53.660151422000069,,10.084,53.66
126271,126272,2,2,11,223,2018,7,9,4,3,0,5,0,0,1,1,0,0,0.0,0,554330.522899999980000,5935147.511400000200000,9.820276188000037,53.562388847000079,,9.82,53.562
126275,126276,2,4,13,432,2018,6,16,3,3,4,6,0,0,1,0,0,0,0.0,0,567407.318399999990000,5945887.389499999600000,10.020000781000022,53.657392407000032,,10.02,53.657
126283,126284,2,4,2,403,2018,7,12,4,3,5,2,0,0,1,1,0,0,0.0,0,565026.384199999970000,5938041.049499999700000,9.982339825000054,53.587177522000047,,9.982,53.587
126284,126285,2,2,1,203,2018,6,9,3,3,5,3,0,0,1,1,0,0,0.0,0,562529.996799999960000,5933905.796600000000000,9.943805278000070,53.550316223000038,,9.944,53.55
126285,126286,2,2,3,209,2018,7,16,2,3,5,3,0,0,1,1,0,0,0.0,0,562494.469300000000000,5935569.221800000400000,9.943601732000047,53.565270262000070,,9.944,53.565
126286,126287,2,1,7,120,2018,7,18,3,3,4,2,0,0,1,1,0,0,0.0,0,568794.938700000060000,5934996.503600000400000,10.038589808000040,53.559335043000033,,10.039,53.559
126289,126290,2,5,6,514,2018,8,14,3,3,5,3,0,1,1,1,0,0,0.0,0,574223.484999999990000,5939496.404000000100000,10.121597397000073,53.599035311000080,,10.122,53.599
126292,126293,2,5,5,513,2018,8,12,5,3,5,3,0,0,1,1,0,0,0.0,0,572959.997800000010000,5937445.754499999800000,10.102029022000067,53.580783795000059,,10.102,53.581
126299,126300,2,4,6,415,2018,8,18,2,3,3,2,0,0,1,1,0,0,0.0,0,567359.332300000010000,5936170.280199999900000,10.017173483000022,53.570070158000078,,10.017,53.57
126302,126303,2,4,5,413,2018,8,7,6,3,4,6,0,0,1,0,0,0,0.0,0,566435.092399999960000,5937236.331299999700000,10.003446014000076,53.579768794000074,,10.003,53.58
126307,126308,2,3,7,319,2018,8,11,5,3,3,2,0,0,1,1,0,0,0.0,0,560887.319999999950000,5943613.950000000200000,9.920910290000052,53.637760053000079,,9.921,53.638
126308,126309,2,1,8,125,2018,8,15,7,3,5,2,0,0,1,1,0,0,0.0,0,570064.097100000010000,5934425.624699999600000,10.057618633000061,53.554036643000074,,10.058,53.554
126312,126313,2,6,5,606,2018,7,16,1,3,2,2,0,0,1,1,0,0,0.0,0,579611.390800000050000,5924425.056699999600000,10.199162741000066,53.462803717000043,,10.199,53.463
126316,126317,2,5,4,512,2018,8,17,3,2,4,6,0,0,1,0,0,0,0.0,0,575022.521100000010000,5937170.596199999600000,10.133109802000035,53.578020029000072,,10.133,53.578
126317,126318,2,4,7,416,2018,8,17,6,2,2,6,0,0,1,0,0,0,0.0,0,567198.919800000030000,5935290.795599999800000,10.014562367000053,53.562186658000030,,10.015,53.562
126319,126320,2,2,1,204,2018,7,17,2,3,1,5,0,0,1,1,0,0,0.0,0,562892.554299999960000,5934518.931099999700000,9.949400114000071,53.555783377000068,,9.949,53.556
126322,126323,2,4,2,403,2018,8,18,2,3,3,6,0,0,1,1,0,0,0.0,0,564940.844999999970000,5938486.093999999600000,9.981140459000073,53.591187836000074,,9.981,53.591
126325,126326,2,5,6,514,2018,7,21,6,3,7,1,0,0,1,1,0,0,0.0,0,574618.170099999990000,5941719.242999999800000,10.128092577000075,53.618955399000072,,10.128,53.619
126326,126327,2,4,7,416,2018,8,13,6,3,0,7,0,0,1,0,0,0,0.0,0,567729.353099999950000,5935328.629400000000000,10.022577600000034,53.562458490000040,,10.023,53.562
126330,126331,2,3,3,313,2018,8,18,5,3,0,5,0,0,1,1,0,0,0.0,0,564746.719099999990000,5936809.884899999900000,9.977860243000066,53.576147362000029,,9.978,53.576
126331,126332,2,4,6,415,2018,8,11,1,3,5,3,0,0,1,1,0,0,0.0,0,567555.575500000040000,5935695.227300000400000,10.020033634000072,53.565775558000041,,10.02,53.566
126333,126334,2,4,8,423,2018,8,16,7,2,5,2,0,1,1,1,0,0,0.0,0,569257.263400000050000,5937179.177400000400000,10.046052197000051,53.578890082000044,,10.046,53.579
126334,126335,2,4,11,430,2018,7,22,6,2,3,2,2,0,1,0,0,0,0.0,0,568715.483899999990000,5940452.890499999700000,10.038592028000039,53.608382375000076,,10.039,53.608
126336,126337,2,7,14,715,2018,8,8,5,3,1,5,0,0,1,1,0,0,0.0,0,557104.121900000030000,5924602.067599999700000,9.860224797000058,53.467315803000076,,9.86,53.467
126337,126338,2,2,11,223,2018,7,14,1,3,1,5,0,0,1,1,0,0,0.0,0,551823.018599999950000,5935549.860600000200000,9.782488882000052,53.566258654000080,,9.782,53.566
126338,126339,2,5,7,515,2018,7,13,6,3,5,3,0,0,1,1,0,0,0.0,0,570690.802299999980000,5939841.753399999800000,10.068303495000066,53.602627330000075,,10.068,53.603
126340,126341,2,6,2,603,2018,8,16,2,3,5,3,0,0,1,1,0,0,0.0,0,580116.011000000060000,5926355.489199999700000,10.207254118000037,53.480075459000034,,10.207,53.48
126341,126342,2,3,3,313,2018,8,21,4,3,0,6,1,0,1,1,0,0,0.0,1,565400.286899999950000,5936431.331000000200000,9.987650086000031,53.572664135000082,,9.988,53.573
126343,126344,2,3,3,314,2018,8,9,6,3,3,2,0,0,1,1,0,0,0.0,0,565569.109500000020000,5937499.839499999800000,9.990423594000049,53.582245973000056,,9.99,53.582
126345,126346,2,5,12,520,2018,7,7,6,3,5,3,0,0,1,1,0,0,0.0,0,569102.184200000020000,5947940.566100000400000,10.046099607000031,53.675622958000076,,10.046,53.676
126346,126347,2,2,14,227,2018,8,0,1,3,2,6,2,0,1,1,0,0,0.0,0,550547.180000000050000,5937208.020700000200000,9.763495010000042,53.581286253000030,,9.763,53.581
126347,126348,2,7,13,714,2018,8,13,2,3,5,3,0,0,1,1,0,0,0.0,0,558474.027299999960000,5925342.294499999800000,9.880996374000063,53.473818380000068,,9.881,53.474
126350,126351,2,3,1,307,2018,8,8,6,3,5,3,0,0,1,0,0,0,0.0,0,563199.561200000000000,5936051.763100000100000,9.954343909000045,53.569522572000039,,9.954,53.57
126355,126356,2,1,12,130,2018,8,21,4,3,0,7,0,0,1,0,0,0,0.0,0,575147.392200000000000,5934125.522500000000000,10.134262959000068,53.550636653000026,,10.134,53.551
126357,126358,2,4,6,415,2018,7,23,6,3,4,6,2,0,1,0,0,0,0.0,0,567956.040700000010000,5936151.110600000200000,10.026178449000042,53.569820931000038,,10.026,53.57
126358,126359,2,3,3,314,2018,8,19,3,3,5,3,0,0,1,1,0,0,0.0,0,565455.290900000020000,5937390.449400000300000,9.988681699000040,53.581277080000064,,9.989,53.581
126361,126362,2,2,9,221,2018,8,14,7,3,5,3,0,0,1,1,0,0,0.0,0,557157.270200000030000,5936939.518100000000000,9.863276886000051,53.578194340000039,,9.863,53.578
126363,126364,2,5,1,501,2018,7,18,6,3,3,2,0,0,1,1,0,0,0.0,0,569254.785400000050000,5935522.968999999600000,10.045647482000049,53.564005957000063,,10.046,53.564
126364,126365,2,6,2,602,2018,8,7,5,3,5,3,0,0,1,1,0,0,0.0,0,580289.738900000000000,5926972.432500000100000,10.210029128000031,53.485593269000049,,10.21,53.486
126365,126366,2,2,1,206,2018,8,15,2,3,3,7,0,0,1,1,0,0,0.0,0,563073.436200000000000,5934974.528300000400000,9.952222163000045,53.559856283000045,,9.952,53.56
126366,126367,2,4,6,415,2018,7,21,6,3,6,4,0,0,1,0,1,0,0.0,0,568043.587900000040000,5936185.862300000200000,10.027507804000038,53.570121903000029,,10.028,53.57
126370,126371,2,4,6,415,2018,7,18,6,3,0,7,0,0,1,1,0,0,0.0,0,567216.723200000010000,5935985.627000000300000,10.014980617000049,53.568428940000047,,10.015,53.568
126371,126372,2,5,10,518,2018,8,6,4,3,4,6,0,0,1,0,0,0,0.0,0,573713.538500000020000,5946294.654199999800000,10.115503472000057,53.660201612000037,,10.116,53.66
126372,126373,2,4,10,426,2018,8,20,7,3,0,7,0,0,1,0,0,0,0.0,0,569497.085500000040000,5938606.244699999700000,10.049991618000035,53.591683461000059,,10.05,53.592
126373,126374,2,5,18,526,2018,8,8,4,3,0,1,0,0,1,0,0,0,0.0,0,576507.101900000010000,5939651.645499999600000,10.156135817000063,53.600102052000068,,10.156,53.6
126375,126376,2,3,1,306,2018,7,15,3,3,2,5,0,0,1,1,0,0,0.0,0,563211.947999999970000,5936719.677299999600000,9.954666134000036,53.575523834000080,,9.955,53.576
126377,126378,2,7,4,705,2018,8,12,2,3,0,7,0,0,1,1,0,0,0.0,0,566019.333899999970000,5922008.753499999600000,9.993959722000056,53.442966536000029,,9.994,53.443
126380,126381,2,1,8,123,2018,7,9,6,3,5,2,0,0,1,1,0,0,0.0,0,570697.133000000030000,5934386.752999999600000,10.067163717000028,53.553602434000027,,10.067,53.554
126382,126383,2,4,11,430,2018,8,14,3,3,0,6,0,0,1,1,0,0,0.0,0,569756.958499999950000,5943135.524199999900000,10.054931362000048,53.632353487000046,,10.055,53.632
126383,126384,2,2,5,217,2018,7,13,6,3,5,3,0,0,1,1,0,0,0.0,0,559674.269199999980000,5938071.010599999700000,9.901503779000052,53.588083232000031,,9.902,53.588
126386,126387,2,1,1,101,2018,8,17,2,3,5,3,0,0,1,1,0,0,0.0,0,566407.050399999950000,5934426.234699999900000,10.002425123000023,53.554517466000050,,10.002,53.555
126387,126388,2,2,8,220,2018,7,7,6,3,3,2,0,0,1,0,0,0,1.0,0,558004.153199999940000,5938068.321700000200000,9.876275998000040,53.588246485000070,,9.876,53.588
126391,126392,2,5,4,512,2018,7,12,2,3,0,3,0,0,1,1,0,0,0.0,0,575675.345399999990000,5936331.687500000000000,10.142764327000066,53.570387170000060,,10.143,53.57
126392,126393,2,1,6,115,2018,7,0,6,3,5,3,2,0,1,1,0,0,0.0,0,567142.525600000050000,5933755.752600000200000,10.013381359000050,53.548398167000073,,10.013,53.548
126394,126395,2,2,7,219,2018,8,15,2,3,2,6,0,0,1,1,0,0,0.0,0,557265.916500000050000,5933562.836699999900000,9.864298724000037,53.547834389000059,,9.864,53.548
126396,126397,2,6,2,602,2018,8,7,4,3,0,7,0,0,1,0,0,0,0.0,1,579749.541500000050000,5926679.352300000400000,10.201815450000026,53.483041574000026,,10.202,53.483
126398,126399,2,5,1,501,2018,8,7,6,3,3,2,0,0,1,1,0,0,0.0,0,568900.030600000060000,5935828.407499999700000,10.040359534000061,53.566797656000062,,10.04,53.567
126399,126400,2,1,1,102,2018,8,18,3,3,5,3,0,0,1,1,0,0,0.0,0,565926.302000000030000,5933586.800400000100000,9.994992362000062,53.547033864000070,,9.995,53.547
126401,126402,2,5,10,518,2018,8,14,2,3,5,3,0,0,1,1,0,0,0.0,0,573563.842500000030000,5946113.970400000000000,10.113195811000026,53.658598934000054,,10.113,53.659
126405,126406,2,5,7,515,2018,8,16,6,3,3,2,0,0,1,1,0,0,0.0,0,570621.617600000000000,5940337.319899999500000,10.067370446000041,53.607090291000077,,10.067,53.607
126406,126407,2,4,8,422,2018,8,14,3,3,0,2,0,1,1,0,0,0,0.0,0,568821.625000000000000,5936280.129599999600000,10.039275394000072,53.570867612000029,,10.039,53.571
126407,126408,2,2,1,201,2018,7,13,6,3,0,7,0,0,1,0,0,0,0.0,0,563255.158199999950000,5933701.905700000000000,9.954707699000039,53.548396921000062,,9.955,53.548
126408,126409,2,6,1,601,2018,8,12,5,3,5,3,0,0,1,1,0,0,0.0,0,579170.773900000030000,5928879.173299999900000,10.193650654000066,53.502898150000078,,10.194,53.503
126411,126412,2,4,4,407,2018,8,15,1,3,6,4,0,0,1,1,1,0,0.0,0,567685.192099999990000,5940745.851800000300000,10.023086198000044,53.611149350000062,,10.023,53.611
126414,126415,2,2,6,218,2018,8,16,6,3,4,2,0,0,1,1,0,0,0.0,0,559019.948100000040000,5935524.833900000000000,9.891138853000030,53.565273614000034,,9.891,53.565
126415,126416,2,3,9,321,2018,8,8,4,3,1,5,0,0,1,1,0,0,0.0,0,560829.281700000050000,5939653.943000000000000,9.919258975000048,53.602176906000068,,9.919,53.602
126416,126417,2,2,4,211,2018,7,16,2,3,0,3,0,0,1,1,0,0,0.0,1,561269.785599999940000,5934362.686099999600000,9.924876393000034,53.554571053000075,,9.925,53.555
126418,126419,2,3,1,309,2018,8,16,2,3,0,7,0,0,1,0,0,0,0.0,0,564326.413700000030000,5936242.874599999700000,9.971396626000058,53.571103199000049,,9.971,53.571
126419,126420,2,2,4,212,2018,8,7,3,3,3,6,0,0,1,0,0,0,0.0,0,560963.217799999980000,5934556.627000000300000,9.920287189000021,53.556349774000068,,9.92,53.556
126420,126421,2,4,4,407,2018,8,17,4,3,2,6,0,0,1,1,0,0,0.0,0,566282.676600000010000,5940687.975599999500000,10.001877955000054,53.610808535000047,,10.002,53.611
126422,126423,2,2,8,220,2018,8,13,6,3,4,2,0,0,1,1,0,0,0.0,0,558707.613000000010000,5939255.846699999600000,9.887125408000031,53.598841016000051,,9.887,53.599
126424,126425,2,1,6,117,2018,7,15,5,3,3,2,0,0,1,0,0,0,1.0,0,567738.813800000000000,5933797.780799999800000,10.022388667000030,53.548699296000052,,10.022,53.549
126425,126426,2,1,1,101,2018,8,19,5,3,3,6,0,0,1,1,0,0,0.0,0,566259.486500000000000,5934497.464599999600000,10.000213094000060,53.555176271000050,,10.0,53.555
126426,126427,2,1,1,102,2018,8,20,1,3,0,7,0,0,1,0,0,0,0.0,1,565609.807400000050000,5933746.082200000100000,9.990249872000049,53.548505010000042,,9.99,53.549
126428,126429,2,3,1,308,2018,8,23,7,2,1,7,2,0,1,0,0,0,0.0,1,563743.069600000050000,5936102.482200000400000,9.962560232000044,53.569912650000049,,9.963,53.57
126434,126435,2,4,7,416,2018,8,9,5,2,0,7,0,0,1,0,0,0,0.0,0,567502.709599999940000,5935635.129300000100000,10.019222555000056,53.565242252000075,,10.019,53.565
126436,126437,2,3,1,310,2018,8,19,5,3,2,5,0,0,1,1,0,0,0.0,0,563739.146799999990000,5935484.383100000200000,9.962374879000038,53.564358084000048,,9.962,53.564
126437,126438,2,5,2,505,2018,8,14,7,3,4,6,0,1,1,0,0,0,0.0,0,570360.965800000010000,5936307.660899999600000,10.062522839000053,53.570910856000069,,10.063,53.571
126439,126440,2,4,13,432,2018,8,18,3,3,5,3,0,0,1,1,0,0,0.0,0,566963.979700000030000,5944426.073699999600000,10.012978528000076,53.644316459000038,,10.013,53.644
126440,126441,2,2,3,209,2018,8,9,6,3,1,5,0,0,1,1,0,0,0.0,0,562420.965399999990000,5935858.553000000300000,9.942549881000048,53.567879332000075,,9.943,53.568
126441,126442,2,5,7,515,2018,7,20,1,3,4,6,0,0,1,0,0,0,0.0,0,570832.457999999980000,5940068.474700000100000,10.070495358000073,53.604645735000076,,10.07,53.605
126442,126443,2,5,2,507,2018,7,17,5,3,3,6,0,0,1,1,0,0,0.0,0,570836.499900000050000,5936770.369699999700000,10.069807488000038,53.575005228000066,,10.07,53.575
126446,126447,2,5,11,519,2018,7,16,5,3,5,3,0,0,1,1,0,0,0.0,0,571627.506599999960000,5946255.069500000200000,10.083932825000034,53.660135749000062,,10.084,53.66
126450,126451,2,5,3,511,2018,8,16,4,3,1,5,0,0,1,1,0,0,0.0,0,572906.696000000000000,5936225.888299999800000,10.100939228000072,53.569828395000059,,10.101,53.57
126453,126454,2,7,9,710,2018,8,13,6,3,4,2,0,0,1,1,0,0,0.0,0,564526.763999999970000,5922955.332499999600000,9.971685934000050,53.451658709000071,,9.972,53.452
126455,126456,2,4,4,407,2018,8,8,4,3,5,2,0,0,1,1,0,0,0.0,0,567074.605899999970000,5941629.457899999800000,10.014048848000073,53.619168928000079,,10.014,53.619
